dataid,active_record,building_type,city,state,egauge_1min_min_time,egauge_1min_max_time,egauge_1min_data_availability,,egauge_1s_max_time,egauge_1s_data_availability,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1,wellpump1,water_ert_min_time,water_ert_max_time,water_data_availability,gas_ert_min_time,gas_ert_max_time,gas_data_availability,indoor_temp_min_time,indoor_temp_max_time,indoor_temp_data_availability,date_enrolled,date_withdrawn,house_construction_year,total_square_footage,first_floor_square_footage,second_floor_square_footage,third_floor_square_footage,half_floor_square_footage,lower_level_square_footage,pv,pv_panel_direction,total_amount_of_pv,amount_of_south_facing_pv,amount_of_west_facing_pv,amount_of_east_facing_pv,number_of_nests,audit_2011,audit_2013_2014,survey_2011,survey_2012,survey_2013,survey_2014,survey_2017,survey_2019,program_579,program_baseline,program_energy_internet_demo,program_lg_appliance,program_verizon,program_ccet_group,program_civita_group,program_shines
8071,,Single-Family Home 001 (Master),Austin,Texas,2013-10-04 19:00:00-05:00,2013-12-19 17:59:00-06:00,0.96,,,,yes,yes,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,,,,,yes,,,,,,yes,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,8/29/2012,2/11/2014,,6160,6160,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,
6418,,Single-Family Home 001 (Master),Austin,Texas,2014-04-04 19:00:00-05:00,2015-01-06 17:59:00-06:00,1.00,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-30 19:05:30-05:00,2015-01-07 23:54:30-06:00,60%,,,,8/29/2012,1/8/2015,1967,2363,2363,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,
3504,,Single-Family Home 001 (Master),Austin,Texas,2012-11-27 18:00:00-06:00,2014-12-18 00:59:00-06:00,1.00,,,,yes,,,,,yes,,,,,,,,,,,yes,,yes,,yes,,yes,,,yes,,,,yes,,,,,,,,,,,yes,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,2013-08-30 19:06:13-05:00,2015-03-19 23:58:40.385062-05:00,31%,2014-08-19 19:05:33-05:00,2015-03-31 23:51:57-05:00,100%,2014-09-30 09:27:00-05:00,2015-03-20 10:59:00-05:00,100%,8/29/2012,4/1/2015,1967,1862,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,CCET - Control,,
222,,Single-Family Home 001 (Master),Austin,Texas,2013-09-12 19:00:00-05:00,2016-06-13 03:34:00-05:00,1.00,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,yes,,,,,,,,,,,,,,,,,,2013-08-30 19:06:00-05:00,2019-08-12 14:07:41.292504-05:00,45%,2014-09-12 14:15:00-05:00,2014-09-15 14:59:00-05:00,101%,8/29/2012,8/30/2019,1966,2226,2226,0,0,0,0,,,,,,,,,,,,yes,,,,,,yes,,,,,
773,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/29/2012,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
7108,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-18 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.99,,2021-01-31 02:00:00-06:00,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:58:42-05:00,2017-12-01 06:33:05-06:00,22%,,,,11/22/2011,,2011,1435,602,833,0,0,0,yes,South;West,4.25,,2,,,,,yes,,,,,,,,yes,,,CCET - UT Text,,
6578,yes,Town Home,Austin,Texas,2013-01-11 00:00:00-06:00,2021-01-31 02:59:00-06:00,1.00,,2021-01-31 02:00:00-06:00,100%,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:34:57-05:00,2020-10-08 17:52:51.564736-05:00,77%,,,,11/22/2011,,2008,2020,,,,,,yes,South;West,6.25,4,2.25,,,,,yes,yes,,,,,,,yes,,,CCET - Control,,yes
6407,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/29/2012,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,
5796,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-02 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.98,,2021-01-31 02:00:00-06:00,97%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:39:24-05:00,2018-02-01 15:17:02-06:00,28%,,,,11/22/2011,,2007,1720,1720,0,0,0,0,yes,South,4.25,4.25,0,,,,,yes,yes,,,,,,,yes,,,CCET - Control,,
5246,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-02 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.93,,2021-01-31 02:00:00-06:00,96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:59:51-05:00,2013-05-10 16:30:00-05:00,100%,,,,11/22/2011,,2009,1994,,,,,,yes,South;West,6.25,2.25,4,,,,,yes,yes,,yes,yes,yes,,,yes,,,CCET - UT Text,,
9639,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-30 19:05:53-05:00,2015-10-23 14:29:00-05:00,18%,2013-08-30 19:05:54-05:00,2017-02-11 13:33:00-06:00,60%,,,,8/29/2012,,1964,2052,2052,,,,,,,,,,,,,,,yes,yes,,,,,,yes,,,,,
5129,yes,Single-Family Home 001 (Master),Austin,Texas,2012-03-19 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.99,,2021-01-31 02:00:00-06:00,95%,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,2019-02-28 18:00:00-06:00,2019-04-04 23:59:00-05:00,101%,2012-04-11 18:51:28-05:00,2020-10-08 16:20:45.069539-05:00,75%,2019-11-27 11:04:00-06:00,2021-01-31 05:01:00-06:00,86%,11/22/2011,,2008,1439,1439,0,0,0,0,yes,South,5.145,5.145,0,,1,,yes,yes,,,,,,,,yes,,,,,
4732,yes,Single-Family Home 001 (Master),Austin,Texas,2014-05-24 00:00:00-05:00,2021-01-31 02:59:00-06:00,0.62,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,2012-05-01 13:00:00-05:00,2020-02-04 00:19:00-06:00,7%,2012-04-11 18:56:48-05:00,2020-10-03 00:11:50.001514-05:00,70%,,,,11/22/2011,,2008,1422,,,,,,yes,South;West,4,2,2,,,,,yes,,yes,,,,,,yes,,,CCET - Portal Only,,
2641,,Single-Family Home 001 (Master),Austin,Texas,2013-02-15 18:00:00-06:00,2016-05-26 04:59:00-05:00,1.00,,,,yes,,,,,yes,,yes,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/10/2012,1/22/2019,1950,1115,1115,0,0,0,0,,,,,,,,,,,yes,,,,,,,yes,,,,,
5209,,Town Home,Austin,Texas,2013-03-07 18:00:00-06:00,2015-03-09 04:59:00-05:00,1.00,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,,,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,2012-09-17 18:59:56-05:00,2015-03-07 02:53:40-06:00,42%,,,,9/17/2012,3/9/2015,2012,1733,1328,405,0,0,0,,,,,,,,,,,,yes,,,,,,yes,,,CCET - Pricing Trial,,
6576,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/17/2012,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,
7319,,Single-Family Home 001 (Master),Austin,Texas,2013-03-15 00:00:00-05:00,2015-04-30 03:59:00-05:00,1.00,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,9/18/2012,5/22/2015,1990,3108,1764,1344,0,0,0,,,,,,,,,yes,,yes,yes,,,,,,yes,,,CCET - Text Message,,
4526,yes,Single-Family Home 001 (Master),Austin,Texas,2012-08-18 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.92,,2021-01-31 02:00:00-06:00,100%,yes,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,,yes,,,,yes,,,,,yes,,,,,,,,2012-04-11 18:59:04-05:00,2014-09-25 08:00:44-05:00,44%,,,,11/22/2011,,2009,2521,1476,1045,,,,yes,South;West,6.105,,4.07,,,,yes,,,,,,,,,yes,,,CCET - Pricing Trial,,
6101,,Single-Family Home 001 (Master),Austin,Texas,2012-10-20 19:00:00-05:00,2019-09-24 14:59:00-05:00,0.94,,2019-09-24 14:00:00-05:00,100%,yes,,,,,,,yes,,,,,,yes,,,yes,,yes,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,yes,,,,,,,,,,,,,2016-01-15 00:00:00-06:00,2017-11-22 13:02:00-06:00,97%,2012-10-03 18:59:54-05:00,2019-03-29 04:11:10.106985-05:00,18%,,,,10/3/2012,9/26/2019,2011,1435,602,833,,,,,,,,,,,,yes,,yes,,,,,,,yes,,,CCET - Pricing Trial,,
7096,yes,Single-Family Home 001 (Master),Georgetown,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/15/2012,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
7674,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-10-19 18:53:38-05:00,2018-03-22 01:22:44.418610-05:00,70%,,,,10/19/2012,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
3805,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-10-20 18:59:18-05:00,2013-05-10 16:29:48-05:00,100%,,,,10/20/2012,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,
4373,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-31 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.95,,2021-01-31 02:00:00-06:00,97%,yes,,,,,yes,,yes,,,,,,yes,,,yes,,,,yes,yes,yes,,,yes,,yes,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,yes,,,,,yes,,,,,,,,2012-04-11 18:59:58-05:00,2020-07-15 18:19:05.210644-05:00,81%,,,,11/22/2011,,2008,2122,,,,,,yes,South;West,6.125,,3.92,,,,,yes,yes,,yes,,,,,yes,yes,,CCET - Pricing Trial,,
4252,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-10-24 18:45:35-05:00,2013-05-10 16:19:54-05:00,99%,,,,10/24/2012,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
4193,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-02 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.80,,2021-01-31 02:00:00-06:00,98%,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:55:28-05:00,2020-10-02 12:22:36.789704-05:00,69%,,,,11/22/2011,,2008,2669,,,,,,yes,South;West,4.75,2.5,2.25,,,,,yes,,,,yes,,,,yes,,,CCET - Portal Only,,
1518,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-05 17:58:23-06:00,2013-05-10 16:28:58-05:00,99%,,,,11/5/2012,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
2647,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-07 17:58:58-06:00,2018-03-27 01:58:17-05:00,40%,,,,11/7/2012,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
6103,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-08 17:59:01-06:00,2013-05-10 16:29:30-05:00,99%,,,,11/8/2012,,,,,,,,,,,,,,,,,,,,yes,,yes,yes,,,yes,,,,,
3723,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-29 15:09:00-05:00,2021-01-31 02:59:00-06:00,0.93,,2021-01-31 02:00:00-06:00,59%,yes,,,,,,,,,,,,,yes,,,yes,,,,yes,yes,yes,,,yes,,yes,,yes,,,,,,,yes,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,yes,,yes,,,,,,2012-05-01 18:00:00-05:00,2019-12-18 04:01:00-06:00,8%,2012-04-11 18:59:55-05:00,2020-07-15 18:52:20.621610-05:00,82%,,,,11/22/2011,,2008,1544,,,,,,yes,South;West,6.11,3.29,2.82,,,,,yes,yes,yes,,,,,,yes,,,CCET - Pricing Trial,,
3719,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-15 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.87,,2021-01-31 02:00:00-06:00,100%,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-12 15:13:21-05:00,2015-05-16 15:03:39-05:00,38%,2019-12-01 11:04:00-06:00,2021-01-31 05:01:00-06:00,93%,11/22/2011,,2007,2843,,,,,,yes,South;West,6.25,,2.25,,,,,yes,,,,yes,,,,yes,,,CCET - Text Message,,yes
7281,yes,Single-Family Home 001 (Master),Dallas,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/20/2012,,,2208,2208,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
1644,yes,Single-Family Home 001 (Master),Dallas,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/22/2012,,,2902,2902,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
4686,yes,Single-Family Home 001 (Master),Houston,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/22/2012,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
1853,yes,Single-Family Home 001 (Master),Fort Worth,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/27/2012,,,2570,2570,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2797,yes,Single-Family Home 001 (Master),Benbrook,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/27/2012,,,1560,1560,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,
3616,yes,Single-Family Home 001 (Master),Fort Worth,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/27/2012,,,2400,2400,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
7368,yes,Single-Family Home 001 (Master),Willow Park,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/27/2012,,,3097,2165,932,,,,,,,,,,,,,,,,,,,yes,,,,,,,
7645,yes,Single-Family Home 001 (Master),Weatherford,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/27/2012,,,1970,1970,,,,,,,,,,,,,,,,yes,yes,,,yes,,,,,,,
7826,yes,Single-Family Home 001 (Master),North Richland Hills,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/27/2012,,,3200,3200,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
8115,yes,Single-Family Home 001 (Master),Fort Worth,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/27/2012,,,1830,1830,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,
8437,yes,Single-Family Home 001 (Master),Argyle,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/27/2012,,,5557,5076,481,,,,,,,,,,,,,,,,,,,yes,,,,,,,
8855,yes,Single-Family Home 001 (Master),Fort Worth,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/27/2012,,,1270,1270,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
8943,,Single-Family Home 001 (Master),Bedford,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/28/2012,2/12/2013,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
1575,yes,Single-Family Home 001 (Master),Fort Worth,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/28/2012,,,2270,2270,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
1995,yes,Single-Family Home 001 (Master),Grapevine,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/28/2012,,,2270,2270,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2250,yes,Single-Family Home 001 (Master),Fort Worth,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/2012,,,3140,3140,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
5752,yes,Single-Family Home 001 (Master),Hurst,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/2012,,,2350,2350,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
5392,yes,Single-Family Home 001 (Master),Weatherford,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/30/2012,,,1908,1908,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
7524,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/2012,12/5/2012,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
8589,,Single-Family Home 001 (Master),Austin,Texas,2013-03-28 00:00:00-05:00,2019-01-31 17:59:00-06:00,0.96,,,,yes,yes,,,,,,,,,,,,,,,,,,,yes,,yes,,,yes,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,12/5/2012,9/3/2019,1923,2120,1720,400,0,0,0,,,,,,,,,,,,,,,,,,yes,,,CCET - Portal Only,,
6420,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-05 17:16:48-06:00,2015-03-27 06:18:15-05:00,19%,,,,12/5/2012,,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,
2929,yes,Single-Family Home 001 (Master),Dallas,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/6/2012,,,1552,1552,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,
2540,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-10 17:59:24-06:00,2018-03-21 05:27:29-05:00,21%,,,,12/10/2012,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
4067,yes,Single-Family Home 001 (Master),Dallas,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/10/2012,,,1240,1240,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,
5045,yes,Single-Family Home 001 (Master),Waxahachie,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/10/2012,,,2274,1167,1107,,,,,,,,,,,,,,,,,,,yes,,,,,,,
5490,yes,Single-Family Home 001 (Master),Dallas,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/10/2012,,,1851,1851,,,,,yes,,4.56,,,,,,,,,yes,yes,yes,,yes,,,,,,,
5827,yes,Single-Family Home 001 (Master),Grand Prairie,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/10/2012,,,1874,1874,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
6890,yes,Single-Family Home 001 (Master),Arlington,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/11/2012,,,3190,3190,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
8314,yes,Single-Family Home 001 (Master),Arlington,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/11/2012,,,2300,2300,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
469,yes,Single-Family Home 001 (Master),Flower Mound,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2012,,,1972,1972,,,,,,,,,,,,,,,,yes,yes,,yes,yes,,,,,,,
8544,yes,Single-Family Home 001 (Master),Dallas,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2012,,,1800,1800,,,,,,,,,,,,,,,,yes,yes,yes,,yes,,,,,,,
2845,,Single-Family Home 001 (Master),Austin,Texas,2013-08-03 19:00:00-05:00,2015-05-18 02:57:00-05:00,1.00,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,12/13/2012,5/29/2015,1967,2514,2514,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
